,评论,得分
2649,我是大爷 开特斯拉很舒服,0.380553413
2650,我是老款model3，可以设置能量回收模式，但是喜欢单踏板模式，用习惯了，真香,0.638959306
2651,我是女孩子我就是冲着y的大天窗买的,0.670851308
2652,我是认为进口的价格要足够高才能给同级别的国产产品留出足够的利润空间，有在进步是极好的，但出发点一定是除了挣米还要有一定的诚意,0.359941793
2653,我是特斯拉车主,0.642933582
2654,我是一个不坐后排的南方年轻人,0.922282036
2655,我是支持的Tesla，国产车价格打下来！,0.649171159
2656,我说我做特斯拉晕车到面目苍白，原来真的不是我作,0.047718769
2657,我四月提的车，城市里面开绝对舒服，走山路老火,0.380553413
2658,我虽然很讨厌特斯拉，但降到20以内真的可以买了,0.116583706
2659,我他妈的就喜欢特斯拉,0.461628335
2660,我特么买不起……只能买标续,0.116754145
2661,我特斯拉Y和油车都开，用得舒适模式，头几次换着开不习惯，现在都顺手捏来,0.049112026
2662,我特斯拉开了两个月卖了，我买车是为了体验驾驶而不是让它体验我的，关键它技术确实也没我好，不然林志颖咋回事,0.049112026
2663,我提车第二天就黑屏了，提车一个月黑屏了4次,0.034568033
2664,我提车第二天也是主动避让了,0.339381199
2665,我同事买了辆特斯拉、 但前段时间出事了、 现在仍然在开燃油车、以后他坚决再也不开电动车了，他说为了省油钱，反而出事了、贪小失大,0.430989456
2666,我突然想到蔚然 特斯拉好样的,0.507640384
2667,我突然知道为啥特斯拉那么多事故了。。。,0.063271305
2668,我往右打个方向盘想躲一下，那个井盖被偷了。有个洞，我想往左打一下，没想到他给我矫正过来，刚好前轮掉到洞里面去了。,0.214166364
2669,我无所谓 反正家里几辆车换着开,0.045325573
2670,我希望在简单一点 屏都去掉,0.380553413
2671,我喜欢,0.380553413
2672,我喜欢，在等车了，哪有十全十美的，总有缺点优点的，选自己喜欢的就好,0.988026153
2673,我喜欢特斯拉，但是我最接受不了特斯拉的缺点就是要命！,0.188387382
2674,我喜欢特斯拉的车机系统界面设计,0.263807181
2675,我喜欢贴着左线跑,0.380553413
2676,我喜欢这个刹车,0.676929349
2677,我现在看着这车 都跑快点,0.380553413
2678,我现在真的不想看到特斯拉，它伤害了我的男神,0.015
2679,我想买 财神爷今天不同意,0.67697334
2680,我想买的时候好像才23万，还交了一千块没退,0.053393673
2681,我想买降价后31万的那款，请大神们给点建议,0.54966945
2682,我想知道特斯拉的卖点是什么,0.301476365
2683,我想知道特斯拉没有里程表他是怎么判断车速的，目测吗,0.263807181
2684,我需要能刹车的车子,0.087974593
2685,我选电马,0.263807181
2686,我选问界系列，一比较这车真没那么香,0.380553413
2687,我选问界系列，一比较这车真没那么香,0.380553413
2688,我选择开慢悠悠的油车,0.049112026
2689,我选择长续航,0.877400912
2690,我要买,0.508696586
2691,我要买,0.508696586
2692,我要买这个车就是一个火星梦，当然买这个也是梦,0.676989252
2693,我要有个产权车位，我换车我也换一个。,0.400122939
2694,我也，啧啧啧啧雄心壮志。 7.7..7. 我。ides,0.068031078
2695,我也定了 真香,0.265800664
2696,我也觉得坐着想吐,0.398235062
2697,我也是因为动能回收拖拽感很强所以没考虑,0.021059864
2698,我也是这个心态，就是玩儿,0.380553413
2699,我也说说我的吧，座椅硬，做工糙，太阳晒死，5百多实际续航3百，焦虑，只能买菜接娃,0.359941793
2700,我一个大妈也整了一台特斯拉,0.060049476
2701,我一个月开一万公里感觉马上要报废了,0.038383154
2702,我一年的特斯拉2万公里还能卖多少钱？,0.274785501
2703,我一年的特斯拉2万公里还能卖多少钱？,0.274785501
2704,我一熟人毛豆三被追尾了一下，也不是特别严重，修了五万,0.317455156
2705,我一直认为汽车这玩意不要智能化，机械结构永远比电子可靠。,0.039853378
2706,我一直想，加速这么快，对于油门当刹车的马路杀手，是不是连啊都来不及,0.320662183
2707,我一直以为先按一下，再去抓把手开门抓不到把手是个搞笑段子…还真有那么多小可爱,0.35021441
2708,我已经定了！,
2709,我已经烦透了悬挂硬方向重路噪大的运动车型了,0.004556066
2710,我已经连续晨跑70天了，不需要特斯拉,0.935619799
2711,我以前就想买特斯拉，但是看到这么多事故，有点害怕，我是很支持新能源的,0.368722654
2712,我用牙膏只用中华为的就是每次只挤5G 开比亚迪达斯的新能源汽车鞋子还可以,0.368722654
2713,我用着非常,0.263807181
2714,我油车的屏幕都死过机,0.049112026
2715,我油车和特斯拉混着开，都很适应,0.049112026
2716,我有2台X，租车找我,0.263807181
2717,我有个发明是针对连环撞车事故，在500米外就能看出当前车速，刹车后能看出（前车）当前，车速降多少，能看出前车是否停车和倒车状态，造价两百块以内，效果杠杠的，有可能成为所有汽车的标配，有意合作者请私聊我,0.086853129
2718,我有钱我不花，留着给曹买特斯拉@快乐的咸蛋黄 哈哈哈哈哈,0.97728144
2719,我有台21款model3要出，蓝外白内，寻找有缘人。美女一手收,0.976338627
2720,我有一个问题想问 就是那些整天说开完特斯拉都不想开别的车了的人 你们除了开过特斯拉还开过那些电车呀,0.049112026
2721,我又不坐后排,0.652420537
2722,我右手按左手拉不香吗,0.148945011
2723,我遇到过这个,0.263807181
2724,我咋看到后排好像承载了你所有的大腿长度呢,0.640749853
2725,我在高速上插车，车觉得我不行，直接把方向盘回正,0.192394561
2726,我在海岛里开过 没这功能啊,0.049112026
2727,我真的不要,0.263807181
2728,我真的很讨厌这样的功能,0.732579186
2729,我之前买的10来万的破车，确实没感觉悬挂硬,0.016073883
2730,我知道林志颖事故原因了,0.380553413
2731,我只买得起五菱mini,0.834311068
2732,我只认可悬挂和后排座椅问题，其他问题在我这里都不存在，驾驶感受非常好，建议博主练练如何控速就不会出现晕车情况了,0.54966945
2733,我只支持比亚迪,0.263807181
2734,我只知道特斯拉“移动骨灰盒”,0.386660977
2735,我只知道有个大爷开着不知型号的特斯拉，闭眼睡觉,0.081556017
2736,我主要关心充电能率和主动刹车怎么样……,0.380553413
2737,我主要是怕死,0.214239082
2738,我自己开偶尔还会晕车,0.126869439
2739,我自己是车主，感觉看完这个你的视频，你讲的太浅了,0.886778248
2740,我嘴上永远支持国产 支持未来,0.599417934
2741,我最接受不了的是没有金丝楠色,0.263807181
2742,我最接受不了的是刹车失灵。,0.18828712
2743,我最接受不了的是他一撞就着火，万一受伤了跑不了咋自救,0.998492803
2744,我最接受不了他的动能回收，拖拽感太强烈了,0.013914145
2745,我最接受不了特斯拉刹不住车,0.09191576
2746,我最接受不了这名字，太晦气特斯拉啊 头死啦,0.064427044
2747,我最怕晒,0.263807181
2748,我最讨厌那种松油不顺畅的感觉，感觉很恼火。,0.588342191
2749,我最喜欢他没有刹车，还有喜欢一个专业车手都开不了。人家的车费油，这车费命。,0.992942019
2750,我坐着头晕,0.180883948
2751,无框车门你跟我谈隔音,0.058637476
2752,无聊你,0.2
2753,无论什么时候我感觉抢方向盘就是危险,0.611539938
2754,无所吊味，我会出手的,0.943437344
2755,无所谓 中国企业家会出手制止降价,0.54966945
2756,希望改款续航能力到800内饰改豪华就好，会果断买,0.67130686
2757,习惯就好,0.47826087
2758,洗特斯拉的ip基本都是广东,0.188582012
2759,喜欢就买，不喜欢就不买。你太多标签了,0.263807181
2760,喜欢路哥这么简单明了的视频,0.797828491
2761,喜欢毛豆3,0.676929349
2762,喜欢特斯拉,0.676929349
2763,喜欢特斯拉外观，三电也没得说，最不能接受的就是座椅又硬又短，乘坐不舒服，家里有老人跟小孩，所以没考虑，还有天窗没有遮阳的，夏天太晒了，所以买了iX3油改电,0.599417934
2764,喜欢性能车倾向的可以买,0.956151603
2765,下雪天结冰了，开不了门,0.241951174
2766,下一步特斯拉的刹车就会换成液晶屏幕上,0.210437277
2767,夏天够够的,0.380553413
2768,夏天确实美着了，冬天就差点意思,0.018623802
2769,夏天这个大天窗不会热死？,0.049112026
2770,夏天真的不怕晒吗？,0.263807181
2771,先降价干掉国内其他电动车，然后再涨价这个套路好眼熟,0.061430813
2772,先了解。介绍的非常好，车也漂亮。,0.89955244
2773,先有小米后有天，买车只买小米车,0.86910032
2774,现车不用等！最新款！,0.263807181
2775,现货买不到，不管怎么黑销量代表一切,0.021703578
2776,现买保险,0.413251556
2777,现在20万的和当年100万的配置一样么？,0.975777157
2778,现在39万多了,0.263807181
2779,现在保险翻倍了？,0.469628034
2780,现在的国产电动车和特斯拉有点像12年安卓高端智能机和苹果的区别，预算够的话，不用犹豫直接上特斯拉就对了，预算不够，想体验下电车买其他的也没毛病,0.999976788
2781,现在的手机真的两年了，没死过机,0.151087985
2782,现在电动车领域，国产车绝对棒，支持国产就是支持中国高端车企，中国高端企业强大，国家就强大，国家强大，你才能挺直腰杆活着，爱国才是最高端的炫耀。,0.699999997
2783,现在很多地方限制特斯拉不给开进去，说是车身有好多贞擦摄像头。,0.026395767
2784,现在后排坐垫加长了好像,0.69028046
2785,现在降价了,0.54966945
2786,现在开车都开通上帝视角了吗,0.263807181
2787,现在连医院都不能进了,0.462475796
2788,现在特斯拉还能刹得住吗,0.392720679
2789,现在已经更新了呀，可以跟油车一样溜车了,0.049112026
2790,现在再加一条缺点不准进停车场,0.209109267
2791,现在涨了4万,0.813936076
2792,限制上牌的城市买不错！别的城市20w买辆油车18w加油不香吗？,0.971826069
2793,香港人很蠢，特斯拉是大陆价格的2倍，销量却远超日系车高居首位，幸亏大陆人聪明，都知道比亚迪最好,0.994207325
2794,想把标续换这个,0.27086312
2795,想法挺好，咱说要是系统故障，他会不会给你带来危险,0.380553413
2796,想买，单位不让进。,0.160283966
2797,想买34w那款,0.265800664
2798,想买买不起啊，20多万的车国内普通老百姓买不起的,0.380553413
2799,想买呢。也去看了，过年回老家800公里，就怕折路上,0.337692626
2800,想买也不会去考虑特死拉,0.382362643
2801,想死的早就买特死拉，这车送给我，我也不要,0.273706624
2802,想听凯迪拉克的那个 看着挺喜欢但是不知道咋样,0.263807181
2803,想问一下 星越L值得买吗 家里人觉得牌子不行 老观念，不喜欢国产 不保值 不好,0.359941793
2804,想问一下过两三万公里以后底盘悬挂感受会变得松散吗？从一开始的很整，变得有点松散，会这样吗？,0.005424223
2805,想问一下这个降价 性能没变呢,0.54966945
2806,像我这种手机经常用到关机的人，纯电动还是算了，我特么买车，不是买爹,0.359941793
2807,销量差点干翻h6,0.010914119
2808,销量及正义,0.054869763
2809,销量刹不住,0.01317507
2810,销量说明了一切。,0.125
2811,小白适合吗,0.863726434
2812,小伙伴们，你们的特斯拉也是每天掉7公里电量吗。。,0.186644003
2813,小米都不用出车了,0.862695886
2814,小米汽车一上市 特斯拉19.99致敬雷军,0.927306682
2815,小鹏p7香,0.263807181
2816,小鹏才是硬道理,0.312172104
2817,小鹏的座椅去试试 比特斯拉差多了 太硬,0.125536394
2818,小心趣事哦,0.380553413
2819,小心撞车,0.06886072
2820,笑死了 还梦想之车。特斯拉根本不行,0.380553413
2821,笑死我了,0.015
2822,笑死我了，实话，买了命都是它的,0.263807181
2823,笑死我了特斯拉在开你,0.309471465
2824,谢谢分享！,0.850303632
2825,谢谢分享，看了这个视频，我个人绝对不买特傻车,0.819897661
2826,谢谢你,0.263807181
2827,谢谢推荐，已经开上了,0.263807181
2828,心动的赶紧下单一辆,0.305094124
2829,新疆地区注定不会大规模用电动，冬天没法开,0.299417934
2830,新疆适不适合买特斯拉,0.380553413
2831,新款换了4680电池了,0.086141831
2832,新款悬挂调校了,0.503272058
2833,新能源不是暴力驾驶，要比cvt轻点慢点油门。,0.54966945
2834,新能源车就应该卷起来 ，就国产品牌的电车 便宜的贼丑 看的过去的就奔着30万去了,0.925261706
2835,新能源还是比亚迪靠谱 性价比高 价格有优惠 买车找我,0.54966945
2836,新势力的车，撞了个门修了4个月，真是服了,0.227364611
2837,新闻报道事故只报道两种电车 1其他品牌 2特斯拉,0.999622477
2838,新闻标题,0.642933582
2839,星盾,0.015
2840,星涟撞中国空间站,0.979734236
2841,星链感谢各大特斯拉车主捐赠,0.750568757
2842,星链计划,0.223660291
2843,星链计划，很可怕的糖衣炮弹,0.203773772
2844,星链计划，没你们不行！,0.109995267
2845,星链计划的卫星撞上咱空间站各位尊贵的特斯拉车主都有一份贡献,0.698079782
2846,星链计划就差你们的支持了。反正我不支持,0.203773772
2847,星链卫星的应用范围包括通信传输、卫星成像、遥感探测等。这些应用同样适用于军事领域，并能进一步增强美军作战能力，包括通信水平，全地域、全天时侦察能力，空间态势感知能力和天基防御打击能力等。,0.49999997
2848,星链卫星离不开特斯拉的支持,0.174822987
2849,星链撞中国空间站，特斯拉车主有功劳,0.992995569
2850,行驶起来比较颠，也会有点感觉抖,0.688914513
2851,性能版不都得底盘硬吗，你这是强行黑啊,0.54966945
2852,性能车 悬挂硬正常,0.54966945
2853,性能车不硬就没性能了,0.788981168
2854,性能车的悬挂没有软的,0.54966945
2855,性能车你谈舒适，,0.93544358
2856,性能很好，坐着不舒服，现在20多万的车都有腿托了,0.958573082
2857,兄弟们，我手机想一直响,0.139889024
2858,兄弟们继续骂，骂到15我可就不是口头表扬了，我真要买了,0.016920468
2859,兄弟们虽然我买了tsl，但是我口头会支持迪的，放心,0.645803272
2860,需要买前记得了解下自家小区能不能进 价格很心动 但小区不让进…烦得一批,0.011646755
2861,续航,0.380553413
2862,续航？,0.380553413
2863,续航不行,0.263807181
2864,续航几多？,0.380553413
2865,续航是个大问题，不适合跑长途,0.821839218
2866,续航问题是电车通病，还是只有特斯拉冬天续航会衰减,0.982909253
2867,续航怎么样,0.380553413
2868,悬挂，确实，太硬了,0.065473838
2869,悬挂不是一般硬,0.080302089
2870,悬挂是真的硬的不要不要的，太难受了，买了九个月开了11000公里，直接卖了,0.002546867
2871,悬挂硬，时间久了，内饰确实各种响，新的驾驶方式在紧急状况下一些人容易操作失误。,0.01966521
2872,悬挂硬，异响，吃胎，做定位四儿子收了一千，坑爹,0.008613571
2873,悬挂硬？你平时都是开轿车的吧 你要是一直开SUV你就不会说硬了 还有单踏板模式 几种模式不能换？别人云亦云,0.002728579
2874,悬挂硬不能换吗？,0.0292938
2875,悬挂硬好啊，但是不至于那么硬。开这车跑山上去泡茶别提多开心了，操控好，指哪打哪,0.280972808
2876,悬挂硬你有转弯才不会甩啊，好的东西还吐槽，想不懂,0.012613801
2877,悬挂有可能改装成更舒适的吗,0.145776882
2878,选特斯拉其实跟选保时捷差不多，保时捷是订车前先选配，特斯拉是提车后再选配，真的可以做到辆辆不一样,0.003231368
2879,炎热的夏天被晒烫的全景天窗遇到装了超级凉水的洒水车被撒在了天窗上，会不会裂,0.540310057
2880,颜色牛逼了 这颜色二手少卖4万,0.209188349
2881,扬长避短,0.015
2882,要不要脸啊,0.366972477
2883,要不要买延保？,0.366175325
2884,要感谢这些媒体用放大镜观察特斯拉，这样我们车主们才能更安心的享受特斯拉的产品。,0.983195186
2885,要感谢这些媒体用放大镜观察特斯拉，这样我们车主们才能更安心的享受特斯拉的产品。,0.983195186
2886,要买,0.508696586
2887,要买呀明年一定,0.893498622
2888,要么说特斯拉灵异事件 能不能每个车都锁了一个灵魂 奴隶性的帮你开车,0.973460513
2889,要是不懂，你可以闭嘴,0.436843856
2890,要是掉到19w二手的车商怎么办，这不库库砍价,0.022358115
2891,要是后面出个不透光顶款就入手,0.380553413
2892,要是降价到19万我就真买了对不起了兄弟们,0.064878655
2893,要是能到15就好了,0.376569038
2894,要是十九万？对不起这是一个很好的品牌啊,0.54966945
2895,要是我 可能会买,0.508696586
2896,要是我可能和方向盘打起来,0.5
2897,要运动就不要舒适,0.380553413
2898,钥匙连不上，十几万公里我一次都没遇见过，所以我从来没带过钥匙卡，你运气也贼好了哈哈哈,0.051421061
2899,也就是30多万..你买个提速快、省油省电。。驾驶和乘坐舒适度极差…,0.077126814
2900,液晶仪表,0.667847948
2901,液晶仪表盘漂亮,0.864189935
2902,一百三十多万的时候我骂他,0.224092214
2903,一百万的免费换电瓶,0.327356935
2904,一百万的特斯拉又不是降到现在20万的同款车型，有啥好后悔的。,0.066610134
2905,一百万人家是x和s，现在也卖这个价啊,0.263807181
2906,一百万特斯拉是x款式不一样吧 又不是100万降到20万,0.015
2907,一般后视镜里还有一个小的后视镜,0.378748585
2908,一般可能没有这种问题，一些机关及军工企业不能进门，像我们航天系统就没人买特斯拉,0.060252347
2909,一半的大腿，你看看你的,0.190368507
2910,一半的大腿...你大腿一米长吗,0.07236917
2911,一不加油门里就停了不舒服,0.892207387
2912,一幢就爆燃 接受不了,0.135865221
2913,一大把年纪！装嫩！马斯克比你想的多,0.263807181
2914,一点路不给啊,0.263807181
2915,一点问题没有，我只是想多活几年,0.654082983
2916,一分钱一分货 降价有降价的道理,0.023320483
2917,一分钱一分货，没有人会乱想,0.109733964
2918,一个女人嫁多次男人，每个男人都打他，找出特斯拉刹车原因,0.263807181
2919,一个月300的电费 空调想开多大开多大 音响哪个爽 没事去特斯拉4s混杯咖啡 吃点点心就冲满了,0.003608191
2920,一黑子,0.015
2921,一家人买了一堆,0.252847079
2922,一句话，新能源，自动化，必是未来的趋势，不用问，,0.698749013
2923,一看内饰，就没兴趣了,0.054869763
2924,一看这个界面 就知道是升级的,0.380553413
2925,一卵泡的车.我28年驾龄竟然开动力回收吐了,0.001169903
2926,一年，吃胎，抖动，噪音大，雨刮乱划,0.201184477
2927,一年开4万公里,0.446287307
2928,一年开了四万公里？你每天除了吃饭睡觉就是开车吗,0.353927871
2929,一年了上面膜还在呢,0.903301086
2930,一年跑4万，你开出租车的吗？,0.398710821
2931,一年四万,0.263807181
2932,一年一万公里也跑不到！你跑4万公里,0.398899893
2933,一手摇铃铛 帮你摇铃铛的时候你就是他的死了,0.03990733
2934,一体冲压真的不好,0.389274515
2935,一晚上都刷到这些，优点呢,0.146033323
2936,一心想买特斯拉，大家都来把它夸，一脚下去蹦擦擦，一碰就燃特斯拉！：,0.015999837
2937,一心想买特斯拉，大家都来把它夸，一脚下去蹦擦擦，一碰就燃特斯拉！：,0.015999837
2938,一样的感受，除了最后一点续航问题（坐标福建）,0.986270397
2939,一油一电，家里有车位有充电桩的车主体验有感，油车电车都有不同的好用之处，如果你觉得不好用，那就不适合你。一台车不可能适合所有人，你觉得车的缺点，有可能是人的缺点,0.985901741
2940,一直有个想法就是觉得马斯克想控制全世界，,0.830989377
2941,一撞就,0.941176471
2942,一撞就报废。特点,0.380553413
2943,医院都不让停,0.375283739
2944,仪表盘呢？,0.281624285
2945,咦，确实没到！,0.482239405
2946,移动G灰盒,0.5
2947,移动的棺材,0.428652969
2948,移动的棺材，前后打着棺材钉,0.1492793
2949,移动的棺材，特尸拉,0.576504657
2950,移动的间谍车,0.456734631
2951,移动的间谍机,0.454014224
2952,移动棺材板，挺好,0.450426059
2953,已定！,
2954,已定了，等待中,0.015
2955,已经订了,0.388101983
2956,已经定了,
2957,已经开了2万公里了，非常好,0.42352229
2958,已经开上好几个月了真香,0.310661951
2959,已经买了,0.508696586
2960,已经买了Y，开了三个月，一个字：香！,0.226365193
2961,已经买了开了半个月 超乎意料的值,0.342538207
2962,已经提车两个月,0.300482252
2963,已经有一辆比亚迪了，但是要是19w。我买一辆对比哈,0.277502223
2964,以后红旗，特斯拉，这两辆我指定要买其中一辆,0.254353164
2965,以后钱了你给我买特斯拉,0.263710503
2966,以后新能源趋势 车就是一部手机 代替手机 打电话 视频 这是一个趋势 未来以后,0.415077497
2967,以科技为起点，以创新求发展，采能源做贡献，创未来为责任，比亚迪汽车与你同在买比亚迪找我,0.883830803
2968,以前100万 买的不是model3吧,0.668783746
2969,以前100万的现在也要80多万,0.380553413
2970,以前喜欢特斯拉 后面选了e300l 现在有了e300l 还在喜欢特斯拉 准备换,0.380553413
2971,椅背倾斜度还不错了，比什么Q5L那些好太多了,0.081797564
2972,异响？异响真的接受不了。。。直接就是质感问题，价格不低如果买一个有异响的不如比亚迪,0.07666809
2973,异响？有我30w破大众异响多吗？,0.02400952
2974,异响才难受,0.144426164
2975,异响后备箱垫胶条，牌照框垫一下就好了，轮胎我西藏都走一圈了，啥事没有，轮胎不就是技术问题吗,0.500332369
2976,异响了解下,0.294117647
2977,异响我遇到的比较少，悬挂硬确实，加速减速没有缓冲确实，但是很多人不就喜欢这个推背感吗，当然踏板换成缓行舒适也没那么强了，爆胎，没遇到过，座椅，确实很差劲，动力强座椅却没有包裹和支撑，稍微快点转弯就会晃,0.530471688
2978,异响异响异响,0.055385382
2979,易燃,0.015
2980,意思是林志颖就是被拉着出的车祸了,0.949358456
2981,因为故障出事故还少嘛,0.015
2982,因为特斯拉太好了，其他的同行都嫉妒，有思想的人，有独立思考能力的人，买特斯拉，,0.992100547
2983,隐藏门把手真的鸡肋,0.54966945
2984,英国折后48万,0.878995132
2985,营销哥哥，买了它,0.961634571
2986,影响我家迈腾销量吗？,0.109120518
2987,硬不是他的缺点！这种加速能力和超车性能！没有这种运动悬架怎么保持操控？你以为是理想加速能翘头？,0.900836747
2988,硬才是正道运动至上,0.10796206
2989,硬的很,0.279503106
2990,硬黑,0.270297292
2991,硬黑,0.270297292
2992,硬黑啊,0.270297292
2993,硬黑感觉,0.049112026
2994,拥有一辆特斯拉，从体验试驾开始,0.910493316
2995,永远不考虑特斯拉,0.664062592
2996,永远不死机不卡顿，跟经常死机卡顿，是两个极端,0.54966945
2997,优点2:双层隔音玻璃。这也能叫优点？充其量是缺点有了一定的改观，能客观一些吗，即便双层玻璃，杂音还是比较大，相比同价位的其他车。,0.24058515
2998,优点还是缺点,0.582690891
2999,优点就是跟驾驶、乘坐都没关系,0.018623802
3000,优点没多好，缺点不能接受,0.427887567
3001,优点是开着超舒服，缺点是坐着不舒服,0.866440484
3002,优点是内饰简洁？ 我买车还是买电脑？,0.894040924
3003,特斯拉的实际续航里程打的折扣非常高，尤其是冬季。车内降噪只靠玻璃可没用，没有隔音棉等其他降噪手段噪音一样降不下来，没有其他按键必然带来操作繁琐，特斯拉曝出了多少高速屏幕死机事件,0.000330143
3004,优点再多可能随时免费送你上天！！,0.958475573
3005,犹豫啥2辆model y路过,0.944087559
3006,油车电车混开，确实受不了这个单踏板模式,0.688559003
3007,油车都不愿意开了,0.049112026
3008,油车时代车机要求是零下30至50度，十亿次使用车机死机次数不能超过一次，所以以前都是牺牲流畅度保稳定性。电车车机现在反过来了。,0.984599229
3009,油车停在家里谁都不爱开，我坐上去感觉像要准备开飞机，按钮这么多！,0.049112026
3010,油车香,0.625215837
3011,油漆太脆！,0.366593146
3012,有0分选项么我选0分，连赛车手林志颖都开不了，我觉得0分不能在高了,0.018623802
3013,说特斯拉的一体化设计导致一点小毛病的修理费会贵到让车主怀疑人生,0.054869763
3014,有的企业是越来越贵,0.596066275
3015,有点贵要是原来那个价还可以考虑,0.776684605
3016,有点可爱,0.808888889
3017,有电磁辐射，我不敢开,0.044920788
3018,有个东西叫订单化生产，你20万的特斯拉不一定和30万的一样,0.433549633
3019,有个问题，我特么的要那么快的加速干嘛，赛车吗,0.54966945
3020,有跟我一样开车倒车是看反光镜的吗？从不看倒车影像,0.456603358
3021,有缓行模式懂哇,0.69717469
3022,有几个高性能车，悬架是软的全景天窗刚出来的时候，能吹到你妈都不认识你～～,0.912213241
3023,有几个开毛3毛Y的肯去特斯拉自己的超充充电的？哈哈,0.153481248
3024,有买model Y的吗？ 我有一辆蓝色的，待提车，可以按照市场价格便宜一万，地点北京，有意愿可以私信,0.997809038
3025,有没有model Q,0.330248566
3026,有没有敞篷的,0.330248566
3027,有没有可能这可以叫倾销,0.330248566
3028,有没有卖特斯拉的，可以联系我！,0.221107089
3029,有没有碰撞测试,0.380553413
3030,有没有通过林志颖来的,0.263807181
3031,有没有一种可能前面有一个大坑，你打方向是为了避开大坑。,0.929363547
3032,有那钱我买个油车它不香吗,0.049112026
3033,有钱就买,0.284602698
3034,有钱绝对买,0.284602698
3035,有钱人不在乎油钱，更不在乎省下油钱，没有钱的人花38买个电动车也不是为了省下油钱迷补高出20万何不买台18万的一线品牌合资车。,0.006318649
3036,有钱人想想它，我只想活着,0.444753273
3037,有人说，这款车就是毛坯房装了个大彩电,0.458018425
3038,有人说电车就是妥妥的智商税,0.608648787
3039,有人转让订单吗，坐标东莞,0.018623802
3040,有刹车吗？,0.015
3041,有舒适能量回收啊,0.640253856
3042,有无谂过系自己几十岁呢,0.413382485
3043,有喜欢比亚迪海豹的吗，可以关注下我，支持线上咨询,0.94460529
3044,有些人以为开个特斯拉就人上人了 可笑至极,0.165020929
3045,有一次高速，我老公认为后车会让他，然后和车子抢方向没抢过来。庆幸没抢过来，否则就车祸了。因为后车根本没减速，直接冲过去了。,0.909956095
3046,有一说一比亚迪公关很厉害 我刚才才知道成都炸了一辆唐 车主死掉了,0.176400822
3047,有一天变成会不会变成汽车炸弹,0.54966945
3048,有一天一辆特斯拉给我演了一圈，彻底,0.333429824
3049,有一种安全叫沃尔沃,0.380553413
3050,有仪表盘吗？？？,0.281624285
3051,有意思，看个直播也要封,0.015
3052,有油车指标买了还能换回去油车指标的话，可以尝试，不能的话暂时不买电车。,0.998726149
3053,有这么好吗,
3054,有这钱买A8，七系，奔驰s不香吗,0.145492275
3055,有这钱买比亚迪汉ev不香吗,0.272008275
3056,有这钱我一点去买宝马1000rr,0.201728904
3057,有种把特斯拉砸了,0.329593186
3058,又出刹车事件了,0.263807181
3059,又黑？？你当喷子傻？？,0.384694741
3060,又降了,0.326923077
3061,又想骗我买特斯拉,0.081493237
3062,羽绒服啥牌子,0.26262525
3063,雨刮，语音,0.838382615
3064,遇到好人了,0.9
3065,原来喜欢你 现在粉转路,0.849831564
3066,原装自带氛围灯就好看了,0.380553413
3067,愿意把车交给一家科技公司还是愿意交给一家勾心斗角的公司,0.458516598
3068,约开特斯拉的朋友去远途10天自驾游，他就是不去，咋说都不去…,0.29116565
3069,月薪三千很喜欢看,0.960302249
3070,越便宜越不敢买,0.839372705
3071,越黑销量越高,0.054869763
3072,越看越不安全,0.380553413
3073,越来越便宜，肯定是对的。工业品得本质,0.829818435
3074,越骂卖的越好 耐克 苹果都是,0.054869763
3075,越喷越买，越叫买越不买,0.42140941
3076,越有争议其实说明卖的越好,0.830886151
3077,晕车,0.171758872
3078,晕车方面还是看你的右脚的，我开的极度舒适，但椅子硬是真的,0.001365654
3079,悬架硬不是缺点,0.264675363
3080,运动调教，悬挂硬是正常的。对我来说唯一的缺点就是续航有点短了。,0.074447517
3081,运行游戏大做不需要加个显卡吗,0.829546222
3082,杂牌（理想是吧,0.547779847
3083,咋还有人买,0.263807181
3084,咋没人说避震啊,0.253542136
3085,再次恭喜成为尊贵的特斯拉车主！,0.702121708
3086,再等等，还能更低,0.450746749
3087,再过两年15w不是梦,0.263807181
3088,再降，我用脚刹,0.086665856
3089,再降3万我秒入。真的。我就20万预算，如果它降到20我就直接入了。要不然我就买雅阁了。看年中吧。,0.098476693
3090,再降点我自己装个刹车,0.263807181
3091,再降价，我就可不只是口头支持了,0.54966945
3092,再降价的话刹车坏了我就要用脚刹了嗷,0.034190402
3093,再降价就没人买了，毕竟别人买的是面子,0.54966945
3094,再降价我就不是口头支持了,0.54966945
3095,再降降我就考虑了,0.175187826
3096,再降降我就买了,0.165269049
3097,再降就不是动嘴了,0.194692854
3098,再降就黑转粉,0.2089763
3099,再降就花呗分期买,0.191048045
3100,再降就忍不住要动手了,0.417293236
3101,再降就真买了，什么垃圾比亚迪贵又贵的飞起,0.309995267
3102,再降我就不口头支持了哈,0.54966945
3103,再降我就不是口头支持了,0.54966945
3104,再降我就不是说说而已了啊,0.092701375
3105,再降我就不是真的说说了，我可就真的买的起啦,0.089724778
3106,再降我就不讨厌电车了,0.852253767
3107,再降我就真的要买了,0.225662526
3108,再降我就真的要买了,0.225662526
3109,再降我觉得会有人不让他降的,0.073518908
3110,再降我可不是口头支持了,0.54966945
3111,再降我可就不是口头支持了,0.54966945
3112,再降我可真的买得起了啊,0.225662526
3113,再降我真买得起了,0.225662526
3114,再降我真有钱支持了,0.153663423
